pdf_name,page,oare_id,link_sim,src_sentence,tgt_sentence
"AKT 6, 2008.pdf",128,a753e885-08c0-49a2-9296-1c2d0e244c0b,0.25552066802963613,“My father is my god” – together with his\nband or fetter (riksum) is unique and note that Old Assyrian does not use one of the terms used in OB\nfor a slave’s fetter made of copper or bronze (kannum,129     III.3b - CONTRACTS AND DEPOSITIONS IN MEMORAND...
"AKT 6, 2008.pdf",157,a38d4d84-5c29-4edc-894b-95fe741920bb,0.533901092739998,III.4 – LISTS OF TABLETS ( 62-69) 151\n\n64\n\nList of 21 tablets placed in a tamalakkum,"AKT 6, 2008.pdf  156     150\n\nTHE ARCHIVE OF KULIYA\n\nB."
"AKT 6, 2008.pdf",157,a38d4d84-5c29-4edc-894b-95fe741920bb,0.533901092739998,largely parallel to that of 62-63. It omits the tablets\nnumbered there 6,The texts\n...
"AKT 6, 2008.pdf",157,a38d4d84-5c29-4edc-894b-95fe741920bb,0.533901092739998,and 18 and for some tablets more details are given,156     150\n\nTHE ARCHIVE OF KULIYA\n\nB.
"AKT 6, 2008.pdf",157,a38d4d84-5c29-4edc-894b-95fe741920bb,0.533901092739998,tablet 1 of 62 figures\nhere (with the words aßßat Il£È-b£ani) after tablet 9,The texts\n...
CAD (N-Z).pdf,1653,d6d58834-e73e-4bd1-a28b-17fe5593dd18,0.18465396387217853,295\nPRT 137 r. 1,"CAD (N-Z).pdf  1655    297\nand a mule and for a horse, herewith I\nh..."
CAD (N-Z).pdf,1653,d6d58834-e73e-4bd1-a28b-17fe5593dd18,0.18465396387217853,also PRT 135 r. 2,"1655    297\nand a mule and for a horse, herewith I\nh..."
CAD (N-Z).pdf,1754,d206be5b-75e5-40cc-920d-635863d44eea,0.21649877439559032,396\nfrom OA,"CAD (N-Z).pdf  1755    397\niddinu the ruler and the queen sold PN,\n..."
CNIP 38.pdf,142,90e042f9-588b-c930-d5f8-f627c9de77c0,0.2745305355304069,4.3 TEGARAMA\nimplies that Kussara was located further away from Mamma than Tegarama,CNIP 38.pdf  141     CHAPTER 4:
CNIP 38.pdf,142,90e042f9-588b-c930-d5f8-f627c9de77c0,0.2745305355304069,though not nec-\nessarily on a direct route.\nThe final text connecting Mamma and Tegarama is a highly complex letter,THE LANDS EAST OF KANES\nThe purpos...
CNIP 38.pdf,142,90e042f9-588b-c930-d5f8-f627c9de77c0,0.2745305355304069,2 'hand-textiles' were sorted out as ordinary quality. Out of the (remainder),THE LANDS EAST OF KANES\nThe purpos...
CNIP 38.pdf,275,83052128-d9f8-4ee5-9b19-671d9b0df9cf,0.2583997191022848,CHAPTER 5,CNIP 38.pdf  277     CHAPTER 5:
CNIP 38.pdf,325,099eb63c-4a3c-4bca-baf4-705a46083a49,0.2029971207448742,CHAPTER 5,CNIP 38.pdf  327     CHAPTER 5:
CNIP 38.pdf,325,099eb63c-4a3c-4bca-baf4-705a46083a49,0.2029971207448742,the tithe from PN I son of PN in Kubumat,THE LANDS NORTH AND WEST OF KANES\n...
"CTTMA 1, 1988.pdf",143,be4e83cc-4099-a02b-2b1c-957fe79ce0d0,0.36044350783422907,I-a-su / qâ-sû /\n92,145     94 K CUNElFORM TEXTs IN THE METROPOLITAN MUsEU...
"CTTMA 1, 1988.pdf",148,069112e8-0ab4-7e67-a50d-30297a73b339,0.3739650328693867,30 kutanum-textiles constitute my half.\n1 i/z kutanum-textiles were nishatum-tax,149     98 K CUNEIFORM TEXTs IN THE METROPOLITAN MUsEU...
"CTTMA 1, 1988.pdf",155,a4fc1bc7-dfcb-069e-8da9-29da4890c89d,0.28788229403853205,104 K CUNEIFORM TEXTs IN THE METROPOLITAN MUsEUM OF ART,"CTTMA 1, 1988.pdf  157     106 K CUNEIFORM TEXTs IN THE METROPOLITAN MUsE..."
"CTTMA 1, 1988.pdf",158,1ed05a0b-3d9d-9e38-75c1-8afedf2bc08f,0.1854990378251187,"and I then instructed you there,\n8-11. saying",157     106 K CUNEIFORM TEXTs IN THE METROPOLITAN MUsE...
"CTTMA 1, 1988.pdf",168,03717e9c-c1ba-4456-b780-3040dbfca58c,0.28274377012833396,Suen-nâdâ ques-\ntioned Ennum-Aššur,167     116 K CUNEIFORM TEXTs IN THE METROPOLiTAN MUsE...
Dercksen 2014 The date of Hammurabi's conquest of Larsa. NABU 2014 4 note 79.pdf,21,6cb31042-ffbe-4aec-a150-31fb49f38c05,0.18414375462217278,N.A.B.U 2014/4 (décembre)\n– 139 –\nSecondly,Dercksen 2014 The date of Hammurabi's conquest of Larsa.
Dercksen 2014 The date of Hammurabi's conquest of Larsa. NABU 2014 4 note 79.pdf,21,6cb31042-ffbe-4aec-a150-31fb49f38c05,0.18414375462217278,the instance of *376 i,NABU 2014 4 note 79.pdf  23      N.A.B.U 2014/4 (décembre)\n– 141 –\n\n5) For t...
Dercksen 2014 The Old Assyrian trade and its participants 59-112.pdf,7,782831ea-b596-4846-9d0f-4c4f2045bfe6,0.24217264907132519,Jan Gerrit Dercksen\n60\neconomic goal,Dercksen 2014 The Old Assyrian trade and its participants 59-112.pdf  9       Jan Gerrit Dercksen\n62\nand formed a matter o...
Dercksen 2014 The Old Assyrian trade and its participants 59-112.pdf,9,9d504d3b-e742-48ad-9c90-4308a4a7a593,0.33276646379354086,"Jan Gerrit Dercksen\n62\nand formed a matter of grave concern,8 and warnings “not to give oneself to drinking\n(lit. to the cup)” (ana kāsim ramakka lā taddan",Dercksen 2014 The Old Assyrian trade and its participants 59-112.pdf  11      Jan Gerrit Dercksen\n64\n(...) At the time I g...
Dercksen 2014 The Old Assyrian trade and its participants 59-112.pdf,11,e2ad06bb-776a-42db-9bac-6c0b057327ff,0.3984449782572709,Jan Gerrit Dercksen\n64\n(...) At the time I gave you the naruqqum you did not have a slave,Dercksen 2014 The Old Assyrian trade and its participants 59-112.pdf  12      4 The Old Assyrian Trade and its Participants\...
Dercksen 2014 The Old Assyrian trade and its participants 59-112.pdf,11,e2ad06bb-776a-42db-9bac-6c0b057327ff,0.3984449782572709,a slave\ngirl,12      4 The Old Assyrian Trade and its Participants\...
Dercksen 2014 The Old Assyrian trade and its participants 59-112.pdf,19,2918bdfd-f8b6-4a10-224c-8c499e1fb222,0.3487204432767942,Jan Gerrit Dercksen\n72\ntextiles you keep writing to me about,Dercksen 2014 The Old Assyrian trade and its participants 59-112.pdf  20      4 The Old Assyrian Trade and its Participants\...
Dercksen 2014 The Old Assyrian trade and its participants 59-112.pdf,19,2918bdfd-f8b6-4a10-224c-8c499e1fb222,0.3487204432767942,there is no Šurbu-wool. We will buy 1 heavy\ntextile on the market and send it to you.”45 Another example of the fact that tin was\npreferred is contained in CCT 5,20      4 The Old Assyrian Trade and its Participants\...
Dercksen 2014 The Old Assyrian trade and its participants 59-112.pdf,20,213d8123-75dd-492d-b613-e866a7dbe576,0.190819073817678,4 The Old Assyrian Trade and its Participants\n73\nOccasionally there appear to have been temporary shortages of silver,Dercksen 2014 The Old Assyrian trade and its participants 59-112.pdf  19      Jan Gerrit Dercksen\n72\ntextiles you keep wri...
Dercksen 2014 The Old Assyrian trade and its participants 59-112.pdf,23,9872305c-0b0c-45ce-86e9-a83f2f5473bb,0.26648515350066687,Jan Gerrit Dercksen\n76\ntextiles (below 15).56 This has to do with the margin for proit and will be discussed\nbelow. A rate of 14 was considered expensive according to BIN 6,Dercksen 2014 The Old Assyrian trade and its participants 59-112.pdf  24      4 The Old Assyrian Trade and its Participants\...
Dercksen 2014 The Old Assyrian trade and its participants 59-112.pdf,23,9872305c-0b0c-45ce-86e9-a83f2f5473bb,0.26648515350066687,59. At 13 and lower\n(12 1/2 or 12),24      4 The Old Assyrian Trade and its Participants\...
Dercksen 2014 The Old Assyrian trade and its participants 59-112.pdf,35,c5989ffb-ee1e-4958-8bb5-6f48503bfb20,0.2533545234460231,Jan Gerrit Dercksen\n88\n7. GOLD\nGold has a special position among the objects of trade.77 It was a highly prized material\nand one letter contains the somewhat deprecatory remark “When they see gold,Dercksen 2014 The Old Assyrian trade and its participants 59-112.pdf  34      4 The Old Assyrian Trade and its Participants\...
Dercksen 2014 The Old Assyrian trade and its participants 59-112.pdf,35,c5989ffb-ee1e-4958-8bb5-6f48503bfb20,0.2533545234460231,(their)\nhands and feet tremble” referring to unspeciied “men” (awīlū).78 It was made into\njewellery and formed the valuta of the naruqqum-joint-stock investments in a way that\nis still imperfectly understood. But most importantly,34      4 The Old Assyrian Trade and its Participants\...
Dercksen 2014 The Old Assyrian trade and its participants 59-112.pdf,45,a665a8fd-07d3-6eec-af07-6aab720ec799,0.2943134297595194,Jan Gerrit Dercksen\n98\nwhich was sent to Anatolia to be sold there as a tadmiqtum. Such a dire situation is\nvividly described in some of the letters sent by Tāram-Kūbi to her husband Innāya. A\nletter from Assur sent to Alahum contains the following lines,Dercksen 2014 The Old Assyrian trade and its participants 59-112.pdf  44      4 The Old Assyrian Trade and its Participants\...
Dercksen 2014 The Old Assyrian trade and its participants 59-112.pdf,45,a665a8fd-07d3-6eec-af07-6aab720ec799,0.2943134297595194,“You wrote to me,44      4 The Old Assyrian Trade and its Participants\...
Dercksen 2014 The Old Assyrian trade and its participants 59-112.pdf,50,2e7970f4-6254-ec90-d3a9-d712efcdc4a9,0.20372039712821813,4 The Old Assyrian Trade and its Participants\n103\nforward a letter is described in RA 59,Dercksen 2014 The Old Assyrian trade and its participants 59-112.pdf  51      Jan Gerrit Dercksen\n104\nas an attorney after...
Dercksen 2015 Six texts with new and rare toponyms from the house of Ali-ahum FG Günbatti 49-58.pdf,18,66f1aadc-9fdb-425b-af11-ba944cc9c683,0.4092103977098805,Jan Gerrit DERCKSEN\n53\na-Pá-na-kà 5 du-ul-ba-tim\nú sà-he-er-tám\nlo.e.\n15\ni-Hu-ma-hi-im\nrev.\na-na dEN.LÍL-ba-ni\ñ ma-na URUDU a-šar e-ma-ru-ni\ni-zi-zu-ni i-Hu-ma-hi-im\n15 GÍN URUDU i-Zu-ur-zi\n20\n½ ma-na URUDU a-ma-sú-im ša A-ší-/hi-im\n½ ma-na LÁ ½ GÍN AN.NA\n10 du-ul-ba-tim ú 2 ší-ni-šu\ni-li-BE-im Ì.SAG ú sà-he-/er-/tám\na-na É.GAL-lim 5 GÍN AN.NA\n25\n5 du-ul-ba-tim ú ma-lá\ni-li-BE-im Ì.SAG\nú sà-he-er-tám\nu.e.\na-na kà-ší-im\nl.e.\ni-Hu-ru-um-ha-ší-im\n\n(Lines 1-10 are too broken for translation). “[...] for wine. 3 shekels of tin,Dercksen 2015 Six texts with new and rare toponyms from the house of Ali-ahum FG Günbatti 49-58.pdf  19      CAHİT GÜNBATTI’YA ARMAĞAN\n54\nú ku-nu-kam ša ...
"Dercksen 2015 The goddess who was robbed of her jewellery Anatolica 41, 37-59..pdf",7,365b25ea-e14b-4edd-ae1b-36de19410485,0.3286139808658065,38\nJan Gerrit Dercksen\nThe priest and his family\nŠu-Ištar was married in Kanesh to a woman by the name of Watniašwe,"Dercksen 2015 The goddess who was robbed of her jewellery Anatolica 41, 37-59..pdf  8       Anatolica XLI, 2015\n39\n20 [kà-ru-um] :"
"Dercksen 2015 The goddess who was robbed of her jewellery Anatolica 41, 37-59..pdf",7,365b25ea-e14b-4edd-ae1b-36de19410485,0.3286139808658065,who is called\nhis maid (amtum) in Kt c/k 18,i-be-...
"Dercksen 2015 The goddess who was robbed of her jewellery Anatolica 41, 37-59..pdf",8,365b25ea-e14b-4edd-ae1b-36de19410485,0.5861317461459127,2015\n39\n20 [kà-ru-um],7       38\nJan Gerrit Dercksen\nThe priest and his fa...
"Dercksen 2015 The goddess who was robbed of her jewellery Anatolica 41, 37-59..pdf",23,b7668a9a-c8f7-7ba7-8f5e-2ccf55adf735,0.5080229268700082,54\nJan Gerrit Dercksen\nAppendix\nTPAK 1,"Dercksen 2015 The goddess who was robbed of her jewellery Anatolica 41, 37-59..pdf  24      Anatolica XLI, 2015\n55\nar-dam :"
"Dercksen 2015 The goddess who was robbed of her jewellery Anatolica 41, 37-59..pdf",23,b7668a9a-c8f7-7ba7-8f5e-2ccf55adf735,0.5080229268700082,105 and the three tablets published in Donbaz 2008 are important for the\nunderstanding of Kt c/k 18,ta-du-a-/ak*...
"Dercksen 2015 The goddess who was robbed of her jewellery Anatolica 41, 37-59..pdf",26,2678d89d-992a-4e39-8f5c-ee4a31d5cdf2,0.4903213633609655,2015\n57\nKt 88/k 971\nPublication,"27      58\nJan Gerrit Dercksen\nus, the children of Š..."
"Dercksen 2015 The goddess who was robbed of her jewellery Anatolica 41, 37-59..pdf",27,365b25ea-e14b-4edd-ae1b-36de19410485,0.2771585615425546,58\nJan Gerrit Dercksen\nus,"Dercksen 2015 The goddess who was robbed of her jewellery Anatolica 41, 37-59..pdf  26      Anatolica XLI, 2015\n57\nKt 88/k 971\nPublicat..."
"Dercksen, J. G. - Old Assyrian Institutions (OAI). MOS 4. PIHANS 98, 2004.pdf",66,88aca1bf-8359-4789-843f-f2d746bc03b0,0.21790125733062782,THE DEBT POLICY OF THE CITY HALL\n43\n• Pau-ken was guarantor for Puzur-sadue,"Dercksen, J."
"Dercksen, J. G. - Old Assyrian Institutions (OAI). MOS 4. PIHANS 98, 2004.pdf",66,88aca1bf-8359-4789-843f-f2d746bc03b0,0.21790125733062782,Ankara 1938,- Old Assyrian Institutions (OAI).
"Dercksen, J. G. - Old Assyrian Institutions (OAI). MOS 4. PIHANS 98, 2004.pdf",66,88aca1bf-8359-4789-843f-f2d746bc03b0,0.21790125733062782,1 mina of\nsilver of Puzur-sadue,"PIHANS 98, 2004.pdf  68      THE DEBT POLICY OF THE CITY HALL\n45\n39Su\nsu..."
"Dercksen, J. G. - Old Assyrian Institutions (OAI). MOS 4. PIHANS 98, 2004.pdf",66,88aca1bf-8359-4789-843f-f2d746bc03b0,0.21790125733062782,for whom our father had been registered as guarantor,68      THE DEBT POLICY OF THE CITY HALL\n45\n39Su\nsu...
"Dercksen, J. G. - Old Assyrian Institutions (OAI). MOS 4. PIHANS 98, 2004.pdf",69,c6e28b97-3cd4-4e19-8545-8cc211b2f5c6,0.2689153370206533,but also\nbetween the City Hall and its debtors. An example of the way in which this institution\ncalculated interest is contained in TC I,- Old Assyrian Institutions (OAI).
"Dercksen, J. G. - Old Assyrian Institutions (OAI). MOS 4. PIHANS 98, 2004.pdf",163,301a812d-3de7-4f69-81a6-e777ab73da93,0.287930034194162,for example,- Old Assyrian Institutions (OAI).
"Dercksen, J. G. - Old Assyrian Institutions (OAI). MOS 4. PIHANS 98, 2004.pdf",163,301a812d-3de7-4f69-81a6-e777ab73da93,0.287930034194162,while\nanother person had five shares according to TC 3,"PIHANS 98, 2004.pdf  165     142\nCHAPTER SEVEN\nThe author of this text ca..."
"Dercksen, J. G. - Old Assyrian Institutions (OAI). MOS 4. PIHANS 98, 2004.pdf",163,301a812d-3de7-4f69-81a6-e777ab73da93,0.287930034194162,154. 393\n7.2.4 Datum and 'communal pouring' at other colonies\nMost of the available documention regarding sitapkum,165     142\nCHAPTER SEVEN\nThe author of this text ca...
"Dercksen, J. G. - Old Assyrian Institutions (OAI). MOS 4. PIHANS 98, 2004.pdf",222,acfb708d-92ed-4f34-8770-7e0dff832f6e,0.2465678152719043,may have been extraordinary.\nA direct message from the colony to a merchant may be mentioned in ICK I,- Old Assyrian Institutions (OAI).
"Dercksen, J. G. - Old Assyrian Institutions (OAI). MOS 4. PIHANS 98, 2004.pdf",222,acfb708d-92ed-4f34-8770-7e0dff832f6e,0.2465678152719043,a letter from Imdilum and\nAssur-suliili to Ennu-Bélum,224     THE SETTLEMENT OF ACCOUNTS\n201\n41Make him sw...
"Dercksen, J. G. - Old Assyrian Institutions, MOS 4. PIHANS 98, 2004 (2).pdf",66,4bd5afec-6ad6-70c1-f6b9-5a84e9fad7e8,0.2375759281230689,KEL 110/II,"- Old Assyrian Institutions, MOS 4."
"Dercksen, J. G. - Old Assyrian Institutions, MOS 4. PIHANS 98, 2004 (2).pdf",66,4bd5afec-6ad6-70c1-f6b9-5a84e9fad7e8,0.2375759281230689,they\nwill pay back within 3 months. If they default,"PIHANS 98, 2004 (2).pdf  67      110\nCHAPTER SIX\nTHE OFFICE OF THE COLONY\n11..."
"Dercksen, J. G. - Old Assyrian Institutions, MOS 4. PIHANS 98, 2004 (2).pdf",66,4bd5afec-6ad6-70c1-f6b9-5a84e9fad7e8,0.2375759281230689,they will add 135 grains per mina as\nmonthly interest. Innâya,67      110\nCHAPTER SIX\nTHE OFFICE OF THE COLONY\n11...
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",19,fa29d5f8-121e-54f5-3b43-a82fafe84a70,0.23183628061433062,10\nCHAPTER ONE\n6. Murgul-Kuvarshan,"Dercksen, J."
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",19,fa29d5f8-121e-54f5-3b43-a82fafe84a70,0.23183628061433062,and Hattusa with Bogazköy,"(OACTA) PIHANS 75, 1996.pdf  20      THE GEOGRAPHICAL BACKGROUND\n11\nI assume that..."
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",20,fa29d5f8-121e-54f5-3b43-a82fafe84a70,0.3718274805955046,like the meaning of the words in line 17 Or of lines 40-42,- The Old Assyrian Copper Trade in Anatolia.
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",20,fa29d5f8-121e-54f5-3b43-a82fafe84a70,0.3718274805955046,it can be seen that a\ntrip with a dOnkey caravan from Kanish to Purushattum tOok fOur days. The average daily\ndistance covered by such a caravan is put at 30 kilOmetres. 29\nBefore giving the propOsed location of the cities named in this text,"(OACTA) PIHANS 75, 1996.pdf  21      12\nCHAPTER ONE\nSalatuar (7-21):"
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",21,c888f3d9-5d3a-41d9-8c83-f3f9b9840a98,0.2643941610240551,12\nCHAPTER ONE\nSalatuar (7-21),"Dercksen, J."
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",21,c888f3d9-5d3a-41d9-8c83-f3f9b9840a98,0.2643941610240551,`I gave 3 shekels Of silver to the inn,- The Old Assyrian Copper Trade in Anatolia.
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",21,c888f3d9-5d3a-41d9-8c83-f3f9b9840a98,0.2643941610240551,I paid 3 shekels Of silver to the kârum-\nOffice as saddu'atum-tax,"(OACTA) PIHANS 75, 1996.pdf  20      THE GEOGRAPHICAL BACKGROUND\n11\nI assume that..."
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",63,a684d625-4777-40c9-cedc-739be3b953ed,0.35220436734524607,1 4 GÚ 28 ma-na 2 URUDU sa kà-u-nim 3 i-na É kà-ri-im 4 i-\nna Pu-ru-us-ha-tim 5 a-lc -qé,"(OACTA) PIHANS 75, 1996.pdf  64      THE OLD ASSYRIAN TERMINOLOGY\n55\nTismurna."
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",103,ceed5cb3-7eac-402e-9177-cfc8e29dd0d4,0.2077988429444635,94\nCHAPTER FOUR\n1,"Dercksen, J."
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",103,ceed5cb3-7eac-402e-9177-cfc8e29dd0d4,0.2077988429444635,61 (= kt a/k 421) a witness together with Sù-Istar sOn Of Eradi,- The Old Assyrian Copper Trade in Anatolia.
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",103,ceed5cb3-7eac-402e-9177-cfc8e29dd0d4,0.2077988429444635,290 in kt a/k 299 he\ncOllects silver from Dâri-Assur son of Salim-ahum. 291 Outside the kt a/k texts he occurs in\nBIN 6,"(OACTA) PIHANS 75, 1996.pdf  104     THE TRADE:"
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",103,ceed5cb3-7eac-402e-9177-cfc8e29dd0d4,0.2077988429444635,250.13 as witness to a consignment Of silver to Pùgu-kén,ADAD-SULLILÌ\n95\nKB sa-bu 22 tup-p...
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",106,fc420bf9-d42a-4867-a1fe-ed41b74f02b8,0.2684624612684921,THE TRADE,"Dercksen, J."
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",106,fc420bf9-d42a-4867-a1fe-ed41b74f02b8,0.2684624612684921,"ADAD-SULÜI.f\n97\nfamily,303 with Püsu'kén's partner Puzur-As§ur sOn Of Isar-kitt-Assur",- The Old Assyrian Copper Trade in Anatolia.
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",106,fc420bf9-d42a-4867-a1fe-ed41b74f02b8,0.2684624612684921,and with the sons\nOf As§ur-iddin sOn of Suli,"(OACTA) PIHANS 75, 1996.pdf  108     THE TRADE:"
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",106,fc420bf9-d42a-4867-a1fe-ed41b74f02b8,0.2684624612684921,A§sur-nâdâ,ADAD -SULÜLf\n99\nSuen or Summa-lib...
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",121,38740cb4-c898-1cca-ba54-39c02c691c17,0.2508631821200223,112\nCHAPTER FOUR\ndebt-notes (kt c/k 430,"Dercksen, J."
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",121,38740cb4-c898-1cca-ba54-39c02c691c17,0.2508631821200223,and the Sammelmemoranda kt c/k 839 (published in\nDonbaz 1985a,- The Old Assyrian Copper Trade in Anatolia.
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",123,7b515e90-092e-60a8-1c8c-fea051848a1c,0.23422083431713275,114\nCHAPTER FOUR\namOunt\ntab left 277 textiles + 2 t. of tin with Tahagaili,"Dercksen, J."
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",123,7b515e90-092e-60a8-1c8c-fea051848a1c,0.23422083431713275,"6,700\nminas. This could mean\nu-sé-ri-\nbu\nin was sold late\na-qa-tt-su\nsign\na-di-sum;;\nurughattum were:\nConsignment 1)\n2 talents of refined copper 361\nWa-qa -ti-sut il5-qe\nurned to Tahagaili to b\nma-si-am\ntin to Purugha\nis-ti\nhe took the 9 textiles\nfor wrapping th\nse\ntin (kt c/k 263.7-9)","(OACTA) PIHANS 75, 1996.pdf  124     Tahasaili\nOf\nbrOught\nAssur-tab's\nPurushatt..."
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",124,24beb353-6cb1-e690-4df1-fa3b7fa0850f,0.2838476997110355,ALAHUM\n115\nTse\na\nri\nili gave 5 talents of refined/fine copper to Alâhum son of Nür-Suen,- The Old Assyrian Copper Trade in Anatolia.
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",124,24beb353-6cb1-e690-4df1-fa3b7fa0850f,0.2838476997110355,"who brought it,\nclk\ngether with Aggur-tab's tin","(OACTA) PIHANS 75, 1996.pdf  125     116\nCHAPTER FOUR\nSOme time after Alâhum son ..."
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",125,24beb353-6cb1-e690-4df1-fa3b7fa0850f,0.18180349923765812,Alâhum\nand Walia brought tO Assur-tab in Purughattum by wagon 6 talents of broken refined copper\n(in kt c/k 254 and 535 called 'fine copper'),- The Old Assyrian Copper Trade in Anatolia.
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",125,24beb353-6cb1-e690-4df1-fa3b7fa0850f,0.18180349923765812,and 14 talents of sikkum copper sealed by\nTahasaili,"(OACTA) PIHANS 75, 1996.pdf  126     THE TRADE:"
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",125,24beb353-6cb1-e690-4df1-fa3b7fa0850f,0.18180349923765812,(kt c/k 254.3-11,ALAHUM\n117\nconsignment consisted ...
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",126,38740cb4-c898-1cca-ba54-39c02c691c17,0.2128642877915737,THE TRADE,"Dercksen, J."
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",126,38740cb4-c898-1cca-ba54-39c02c691c17,0.2128642877915737,ALAHUM\n117\nconsignment consisted of the largest amount,- The Old Assyrian Copper Trade in Anatolia.
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",126,38740cb4-c898-1cca-ba54-39c02c691c17,0.2128642877915737,20 talents Of copper. Iti this case a wagOn was\nused,"(OACTA) PIHANS 75, 1996.pdf  125     116\nCHAPTER FOUR\nSOme time after Alâhum son ..."
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",132,7dfe2391-ade1-5e1f-3a77-3760913fda51,0.22758222520334112,THE TRADE,"Dercksen, J."
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",132,7dfe2391-ade1-5e1f-3a77-3760913fda51,0.22758222520334112,IMDILUM\n123\n(in Kunanamit?) to retailers,- The Old Assyrian Copper Trade in Anatolia.
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",134,37e7d474-538b-06d5-810f-97475010ba4c,0.26559617495667037,THE TRADE,"Dercksen, J."
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",134,37e7d474-538b-06d5-810f-97475010ba4c,0.26559617495667037,IMDILUM\n125\n4.4.2\nProcurement and sale of copper\nIn this archive,- The Old Assyrian Copper Trade in Anatolia.
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",134,37e7d474-538b-06d5-810f-97475010ba4c,0.26559617495667037,"copper is chiefly obtained in exchange for textiles and wool.\ntextiles\nThe exchange Of textiles for copper is mentioned in LB 1295. 395 The palace Of Purushattum\nbOught 32 kutânum-textiles frOm Ennu-Bélum fOr 1,280 minas (CCT 2","(OACTA) PIHANS 75, 1996.pdf  135     126\nCHAPTER FOUR\nImdilum:"
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",134,37e7d474-538b-06d5-810f-97475010ba4c,0.26559617495667037,396 and in KTS\n2,"Aur-taklaku, Huras..."
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",135,a684d625-4777-40c9-cedc-739be3b953ed,0.20754110952516086,126\nCHAPTER FOUR\nImdilum,"Dercksen, J."
"Dercksen, J. G. - The Old Assyrian Copper Trade in Anatolia. (OACTA) PIHANS 75, 1996.pdf",135,a684d625-4777-40c9-cedc-739be3b953ed,0.20754110952516086,Aur-taklaku,- The Old Assyrian Copper Trade in Anatolia.
